cycle,cell_id,voltage_mean,voltage_std,voltage_max,voltage_min,temperature_mean,temperature_max,charge_max,charge_min,time_max,time_min,capacity
cyc6000,1,3.8080769072911282,0.22384196033098844,4.2000127,2.6998951,40.32110167725493,41.561733,597.6578954864232,-595.3055799215452,736430.1912932365,736428.5127608251,1192.9634754079684
cyc6000,2,3.803884601993917,0.22887945442528496,4.2000251,2.7001028,40.18619894025759,41.68285,590.8562404055803,-588.1190086135881,736430.1770693193,736428.5093378162,1178.9752490191684
cyc6000,3,3.805303495594697,0.22568947602616554,4.1999097,2.7000904,40.19762014135052,40.971176,603.0828461847738,-600.7725310906898,736430.2190893772,736428.5288942998,1203.8553772754635
cyc6100,1,3.8097245905904127,0.2215678703337824,4.1999307,2.7000136,40.362987072219134,41.624142,596.9776389819064,-594.0821974938694,736438.27796011,736436.6012041303,1191.0598364757757
cyc6100,2,3.8070095177832233,0.22517993960593904,4.2001181,2.699995,40.22130622375118,41.90744,589.7839344953632,-586.415549403367,736438.2708636783,736436.6054264753,1176.1994838987303
cyc6100,3,3.8069549713865825,0.22372399543705038,4.199832,2.6999724,40.336884063450654,41.195847,601.6550228033117,-598.7427291933594,736438.2873792781,736436.6007758827,1200.397751996671
cyc6200,1,3.8083447274014754,0.2237461022823611,4.2000508,2.7000537,40.31705351299447,41.574238,595.5529260278414,-593.13280972219,736445.1304757027,736443.4564747899,1188.6857357500314
cyc6200,2,3.804638629367356,0.22853845251092336,4.1999578,2.7000353,40.1823594979239,41.782658,587.6604216720785,-584.9457641390305,736445.114192579,736443.4533215506,1172.606185811109
cyc6200,3,3.80588083168747,0.22559331470396904,4.1999521,2.7000127,40.29637795599985,41.170914,599.9850932752383,-597.4266592903002,736445.143768212,736443.460557896,1197.4117525655386
cyc6300,1,3.808306878647885,0.22416318653439937,4.2000914,2.6997731,40.329697036088604,41.5368,594.1375686098429,-591.7480566701475,736451.9798420926,736450.3088092193,1185.8856252799906
cyc6300,2,3.8045404459467647,0.22895757042376969,4.2001181,2.6998749,40.18922459622885,41.657917,585.9333282491676,-583.165795402726,736451.9539370025,736450.2968450813,1169.0991236518935
cyc6300,3,3.8059376799970472,0.22582206575498645,4.2000728,2.6998119,40.30407485045763,41.071026,598.7364711451348,-596.14994447971,736451.9979174626,736450.3174113458,1194.8864156248449
cyc6400,1,3.8108319886044346,0.22084420089577225,4.2000914,2.6997731,40.40439818651015,41.649113,593.314456699919,-590.3400559355977,736461.144263419,736459.4753354266,1183.6545126355168
cyc6400,2,3.8089679004028887,0.22355563390821986,4.200038,2.6998749,40.250038345115925,41.919907,585.2639917457445,-581.7874110895004,736461.1352251653,736459.4796714359,1167.051402835245
cyc6400,3,3.808124424041734,0.22309139140590833,4.2001128,2.7000127,40.36850683953677,41.245789,597.7331401882664,-594.7468774412197,736461.1535467585,736459.4753238803,1192.4800176294862
cyc6500,1,3.808891109612872,0.22381539345247808,4.2000108,2.6998935,40.38431275271587,41.611675,591.585461343478,-589.0980097785051,736467.9885156035,736466.3230069233,1180.683471121983
cyc6500,2,3.80569533263619,0.22808496495026284,4.1999178,2.699955,40.24221676887619,41.795166,582.376988606937,-579.4991336915784,736467.9669904377,736466.3176452678,1161.8761222985154
cyc6500,3,3.8065685001928284,0.22544889339626825,4.1999922,2.7001729,40.359071597248494,41.220818,595.9283045927149,-593.3209001927557,736468.0010768613,736466.3265633541,1189.2492047854707
cyc6600,1,3.8087848777732036,0.22437547221015783,4.1998105,2.6998532,40.40178690553892,41.586704,590.1599356693898,-587.7642882722346,736474.8296260732,736473.1670125767,1177.9242239416244
cyc6600,2,3.805520071751348,0.22879254022260856,4.200038,2.7001956,40.25087117287915,41.670383,580.3426747631794,-577.4754452387627,736474.7945634198,736473.1496625182,1157.8181200019421
cyc6600,3,3.8065567155973534,0.2258242926277146,4.2001529,2.7000127,40.37586849353208,41.208351,594.6168395822644,-591.995805598916,736474.8460803807,736473.1743763046,1186.6126451811806
cyc6700,1,3.8132550251782895,0.21873079361080727,4.1999726,2.699935,40.36763177749418,41.586704,588.8961009323644,-585.7969772150047,736492.1395860242,736490.4807279614,1174.6930781473693
cyc6700,2,3.811134686991808,0.2202099735398521,4.1999302,2.7000074,40.24825622632883,41.869999,583.3375787726377,-579.6603403036652,736492.1360059172,736490.4855123109,1162.9979190763029
cyc6700,3,3.8100436481616553,0.22112366031577566,4.1999588,2.7000191,40.36659307297558,41.208351,594.0666041773868,-590.8558414702158,736492.1503087041,736490.4806671673,1184.9224456476027
cyc6800,1,3.8109431238840794,0.2220160234427176,4.1999321,2.7000153,40.35394809303726,41.586704,586.6435489963192,-584.2053385216658,736498.9723461947,736497.3176817396,1170.848887517985
cyc6800,2,3.807914147495021,0.22549955410610678,4.2000504,2.7000074,40.23863462459782,41.807632,578.8568265853814,-575.9044268112242,736498.9593659953,736497.318203651,1154.7612533966058
cyc6800,3,3.8079940605936313,0.22418485866780194,4.1999588,2.699939,40.35962328495786,41.258255,592.241180544108,-589.7459197411313,736498.9893204586,736497.3228266245,1181.9871002852392
cyc6900,1,3.8105800381830526,0.2228255272661272,4.2000527,2.7000954,40.36436692657541,41.586704,585.5049003120863,-583.1103574568108,736505.802689707,736504.150393668,1168.6152577688972
cyc6900,2,3.8073159171540563,0.22680965910539372,4.1998897,2.6998072,40.24635835026707,41.732754,576.9674027219976,-574.1418683123576,736505.7788690837,736504.141602456,1151.109271034355
cyc6900,3,3.8076621879614407,0.2250429559048519,4.1998787,2.6998987,40.36737746577492,41.195847,591.1724795501422,-588.6367376488884,736505.8260551597,736504.1618403367,1179.8092171990306
cyc7000,1,3.813719610866112,0.21909531958692627,4.2000127,2.6998949,40.31918199394856,41.561733,584.6999215845574,-581.5814147327457,736517.3472537195,736515.6970281721,1166.2813363173032
cyc7000,2,3.8129481016101012,0.22028931102248628,4.1999702,2.6999273,40.21145695231476,41.894974,575.653674853875,-572.0782703231692,736517.3348966388,736515.7006906188,1147.7319451770443
cyc7000,3,3.810425216224112,0.22152536311009555,4.200119,2.6999791,40.331034789932964,41.220818,590.4499722155186,-587.2763298934105,736517.3592319388,736515.696887392,1177.7263021089293
cyc7100,1,3.813719610866112,0.21909531958692627,4.2000127,2.6998949,40.31918199394856,41.561733,584.6999215845574,-581.5814147327457,736517.3472537195,736515.6970281721,1166.2813363173032
cyc7100,2,3.809996863182364,0.22365083247801176,4.2000103,2.6998873,40.24164248022161,41.782658,572.9016878848284,-569.6411781928693,736524.2343356936,736522.6055577948,1142.542866077698
cyc7100,3,3.80798208381945,0.22494678417878403,4.1999588,2.6998587,40.364310876246535,41.220818,589.0835208290794,-586.7557088696908,736524.2473273878,736522.5871227857,1175.8392296987702
cyc7200,1,3.811189827921783,0.22264919412193904,4.2000127,2.6998549,40.361263091215704,41.574238,582.5791730782776,-580.3310110238529,736524.2275371439,736522.5811224224,1162.9101841021304
cyc7200,2,3.808108455807002,0.22647487347641293,4.2000103,2.7000475,40.27396489173977,41.807632,571.3932176048058,-568.4382798825412,736531.0424136453,736529.4168453191,1139.831497487347
cyc7200,3,3.807603654616512,0.22567204613615208,4.200079,2.6997385,40.40348761778964,41.245789,588.0550762488759,-585.5379517243364,736531.0778876436,736529.420044954,1173.5930279732124
cyc7300,1,3.8106984038372405,0.22356850867200417,4.2000527,2.7001355,40.41774515626306,41.574238,581.3877355025922,-578.997425634263,736531.0496204838,736529.405818277,1160.3851611368552
cyc7300,2,3.8071790621810284,0.2273034656394311,4.1999302,2.7001278,40.24098088528659,41.770191,571.9927815768839,-568.9953193436108,736537.8521092838,736536.2249411555,1140.9881009204946
cyc7300,3,3.8074372563170775,0.22618574564313934,4.1998386,2.6999791,40.359046827678405,41.220818,587.0452852324626,-584.3001439912731,736537.9057097929,736536.250168381,1171.3454292237357
cyc7400,1,3.810337666480128,0.2243001434356393,4.2000928,2.7000954,40.36259633333333,41.586704,580.6797149073521,-577.6536528692308,736537.8701841306,736536.2285020764,1158.333367776583
cyc7400,2,3.798014065028879,0.22194300112517787,4.1999702,2.7000475,40.23812827775141,41.74522,586.6787485515272,-553.3350782432574,736545.3012173566,736543.6710179799,1140.0138267947846
cyc7400,3,3.808414731393418,0.2251238171069691,4.2000389,2.699939,40.36670019301027,41.308201,585.9718944418308,-583.0204809869988,736545.1093471064,736543.4560934984,1168.9923754288297
cyc7500,1,3.8115711579863363,0.22283429779008715,4.1999497,2.699832,40.34326037380253,41.624142,579.3607177308036,-576.4477454977145,736545.0957338752,736543.456336466,1155.8084632285181
cyc7500,2,3.8045758429366385,0.22858144302212627,4.1998496,2.6998472,40.22652283467015,41.632946,578.3809579031457,-575.3084837284631,736552.1260439529,736550.4842276974,1153.6894416316088
cyc7500,3,3.8075040043571997,0.22663217018697612,4.1999187,2.699939,40.3688571989107,41.18338,584.6337323742217,-581.9424590366042,736551.9325688097,736550.2820967269,1166.576191410826
cyc7600,1,3.8104621884984513,0.2246846421926403,4.2000299,2.6999123,40.34577660501663,41.499325,578.1088178667446,-575.4277329877234,736551.9112527294,736550.2745392848,1153.536550854468
cyc7600,2,3.8050034869672733,0.22872550754740553,4.2000904,2.6999273,40.249600732004176,41.657917,574.4942795800933,-571.4185320188989,736558.9424397668,736557.309086226,1145.9128115989922
cyc7600,3,3.8074757434273367,0.22689601864498518,4.1998787,2.6998587,40.382359829429156,41.195847,583.4560066076695,-580.8192390009715,736558.7535246353,736557.1054667545,1164.275245608641
cyc7700,1,3.8102744046380694,0.2251595463877704,4.1999898,2.6997919,40.37030054684029,41.499325,577.1272974349874,-574.6126792892219,736558.7249877433,736557.0901748019,1151.7399767242093
cyc7700,2,3.805383561074035,0.22707373784635676,4.2000103,2.7000475,40.26056919326386,41.882507,572.0879204411823,-567.2358392533012,736566.313545229,736564.6844711719,1139.3237596944834
cyc7700,3,3.809043239526142,0.2250423947773832,4.200079,2.7000992,40.37635327231651,41.195847,582.90155114702,-579.8754364185736,736566.3215031936,736564.674581642,1162.7769875655936
cyc7800,1,3.812037001404613,0.22304047054009757,4.1999497,2.7000725,40.36664986034463,41.499325,576.546518170005,-573.6206136357176,736566.3084555595,736564.6747666374,1150.1671318057226
cyc7800,3,3.8075823186104034,0.22714299536082033,4.2000389,2.699939,40.380763187207485,41.158405,581.3410023125864,-578.6960814710321,736573.137682018,736571.4940087555,1160.0370837836185
cyc7900,1,3.810421378348137,0.22529309042324616,4.1998291,2.6999924,40.37917218568078,41.486858,575.0278854090083,-572.4335069682618,736573.1180829887,736571.4876752123,1147.46139237727
cyc7900,3,3.807447867420314,0.22755291793662158,4.2000389,2.699939,40.372003760980625,41.145939,580.312406507707,-577.5382351599139,736579.95206477,736578.3106876389,1157.850641667621
cyc8000,1,3.8102962492621275,0.22568984545955226,4.1999898,2.6999524,40.35615980491658,41.486858,573.9214852497796,-571.2954339030254,736579.925084936,736578.2970261839,1145.216919152805
cyc8000,3,3.809801118898389,0.22483486882843223,4.1998787,2.6998987,40.39225629479349,41.245789,580.1466768388892,-577.0187413037686,736588.2631928477,736586.6219936211,1157.165418142658
cyc8100,1,3.813243198157732,0.222301805462092,4.20011,2.7000725,40.39766955997992,41.611675,573.3800271312832,-570.2711508016595,736588.2491500978,736586.622190378,1143.6511779329426
cyc8100,3,3.8077880029927287,0.22746725711921026,4.1999989,2.6999791,40.35373889219288,41.133438,578.2262661906129,-575.3850715024092,736595.0731570553,736593.4361884282,1153.611337693022
cyc8200,1,3.8107566817256724,0.22546431181884388,4.1999097,2.6999924,40.32977521245889,41.449417,571.6387403558917,-568.85520784172,736595.0512203183,736593.4280845006,1140.4939481976116
